"May 4, 2024",Rated 5 stars out of five stars,Very useful app so good and sooooo good nice quality helpful so much and I love using this app it can help so much people and make editing so much easier I recommend you to install it it's a really nice-helpfull and easy to use it on any device it makes the videos perfect and smoother try it.
"May 4, 2024",Rated 5 stars out of five stars,Very useful app so good and sooooo good nice quality helpful so much and I love using this app it can help so much people and make editing so much easier I recommend you to install it it's a really nice-helpfull and easy to use it on any device it makes the videos perfect and smoother try it.
"May 4, 2024",Rated 4 stars out of five stars,It's a pretty good app for editing but in my phone it's not let me explain why I have redmi 8a I'm a editor and the app glitches every time you add a text or smth and you can't even add a text in 1secs it will glitch can you please fix that?
"May 4, 2024",Rated 5 stars out of five stars,Awesome app. The possibilities are endless and I love how they have an free with ads version and a paid version. Pretty easy to navigate.
"May 4, 2024",Rated 1 stars out of five stars,"okay idk what happen but i delete this app BCS i thought i didnt use it anymore but then, i want to download it again so i download it in PlayStore. the problem is when i try to open the app it always show the security sistem? saying that i should download the original apk form PlayStore even though i already download the apk from PlayStore. I'm not gonna change my rating if u don't fix this ASAP, cuz I have lots of vid that I need to edit."
"May 4, 2024",Rated 1 stars out of five stars,I'm not one of those losers that's going to spend hard earn money on virtual BS! This think you either have to buy it or share to get 6 free cap cuts images. And you will need to have a different email because thru will not allow you to get it gor free even after you delete and reinstall it. Another tiktok BS money hungry scam!
"May 4, 2024",Rated 2 stars out of five stars,Was amazing but now I'm lucky if I can make a video edit in an hour. If it's not crashing it's just kicking me back to the loading screen. Idk what y'all updated up it made it so much worse now.
"May 4, 2024",Rated 5 stars out of five stars,This app is the best of the best but can you guys add a thing were we can make templates for the text to speech ai think about Donald stand Joe Biden for easy editing people whould use you more then voice.ai or eleven labs or become the best app on the app store and play store more downloads if you add more template features
"May 4, 2024",Rated 1 stars out of five stars,"Everytime when I open app. Notification appears ""The current version of this app is not secure. Download the latest version in official app store"". But I downloaded from play store. Please try to fix this."
"May 4, 2024",Rated 3 stars out of five stars,"Editing is all good and it's a great app but lately the app doesn't want me to create new videos, the previous projects that I did covers the create button and I can't make edits it's frustrating fix jt"
"May 4, 2024",Rated 1 stars out of five stars,"Despite subscribing, the app still wouldn't let me use the Pro features, and instead keeps directing me to payment page again and again, and even when I try paying again, it says that I am already subscribed. It's super annoying and I am really really disappointed..."
"May 4, 2024",Rated 1 stars out of five stars,Capcut ur app is trash anytime I make an edit it freezes and there is so many buggs I will use alight motion cuz ur trash I dont care if I say it infront of u It is so frustrating cuz when I was making an edit the word animations started freezing and when I tried to put one video in my edit it said cant import this element what is this if i coud rate it 0 stars I would ur app is so bad and frustrating my phone is the honor x9a its got 8 gb ram and snapdragon 695 so its ur app not my phone
"May 4, 2024",Rated 2 stars out of five stars,"Is it a decent app? Yes! Is it free? No. Most effects are locked behind a pay wall. Most people who use this app want an editing app thats **free** but this app is not free at all. This app lags a lot. The effects sometimes don't work, and in general, not a good editing app unless you have money."
"May 4, 2024",Rated 1 stars out of five stars,Its bad because when i saved my edited videos and when i open it again in the editor there is no pic or video in the preview mode that is so disappointing ive been working on that video for five days and it went from nothing that's why i giving a one star
"May 4, 2024",Rated 4 stars out of five stars,"The app is really good 😊. It's my go to app for my video edits. However the drawback is that if you delete a pic or video from my phone, it disappears too on the app 😢"
"May 4, 2024",Rated 5 stars out of five stars,"It is a very useful video editor with amazing effects, filters, templates. Also free. I use it very often for social media."
"May 4, 2024",Rated 4 stars out of five stars,This app is great it has great editing features like pull in and out and zoom which are great aswell as animations but the only reasoning for 4 stars is cuz iot get the shake it requires so many steps while if in on another app it is much simpler.
"May 4, 2024",Rated 1 stars out of five stars,The templates don't work for me it always loads to 30% and then stops and says it won't load but I have perfect Internet and my phone is only a year old so there is no reason why they shouldn't load. Can the app please help me fix it and then I will change my review.
"May 4, 2024",Rated 5 stars out of five stars,"I pay for annual sub for Kapwing (basic plan US$16/mth X 2 for 2 people) I got a message I created too much content in April for our YouTube channel. Kapwing said upgrade to business account, US$50/mth ie. US$1,200 NOW! AHHHH let me think about it... A HARD NO!! Started using Capcut phone App (Kapwing has no App) & Capcut desktop. The tech available on the free version is AMAZING & seemless between App & desktop, easy to use, templates great & will probably upgrade to PAID to get even more!"
"May 4, 2024",Rated 3 stars out of five stars,Too confusing and now with AI I wanna use the filters but It won't load and my phone keeps saying the app is not responding. I love this app but people with low connection and no WiFi really miss out.
"May 4, 2024",Rated 1 stars out of five stars,"Capcut was the best free video editing app on my android phone but since the new update it's saying. ""The current version of the app is not secure. Download the latest version in official app stores."" I updated it and everything please fix this!"
"May 4, 2024",Rated 4 stars out of five stars,"i installed this app in my Infinix Hot 30 but it says ""this version is not secured, download the latest version in appstore"". I tried to reinstall it over and over again but still didn't work. And I also clear the storage of the app, but still didn't work. Can you fix this, please ?"
"May 4, 2024",Rated 1 stars out of five stars,HORRIBLE APP FOR PIXEL 6A. It gives me a message saying it is not the correct version every time and I can barely use the app. I have emailed the developers who gave me no help whatsoever and I recommend not getting this app.
"May 4, 2024",Rated 4 stars out of five stars,"Extremely laggy but other than that, a good editing app if you want premium features without buying premium (there is still a premium version but that's not needed to do basic editing)"
"May 4, 2024",Rated 3 stars out of five stars,This app is good overall but what makes me stop using it is because I did updated the app at the latest version but as soon as I opened the app it tells me to update it again. Everytime I open the app it still says that I have to update the app To the latest version while I already updated it. I already tried reinstalling the app but the problems still has not been solved
"May 4, 2024",Rated 1 stars out of five stars,"So I just started this app and I hate it. It lags so much, idk if it's my phone or the app but what I experienced is about the text. For the animation I can't press it. It takes so long just for it to start"
"May 4, 2024",Rated 3 stars out of five stars,"I'm sick of tryna make music on this and all the stuff I use, I copyright check and whenever I do, it says ""can't use on tiktok"" or whatever, and whenever I publish it to YouTube, if turns out copyrighted. It's really making me sick of this now and I can't even make any good music without getting copyright."
"May 4, 2024",Rated 4 stars out of five stars,"I love cap cut, the only thing that it missed in this app is allow users to create graphics inside the app, something similar to alight motion, more tools to get creative as the after effects tool."
"May 4, 2024",Rated 3 stars out of five stars,"I'm starting to get really annoyed. I love this app so much, its so easy to use but when I try to export a video with many pics it kicks me off. Its so annoying I can't export my longer gacha videos sort this out"
"May 4, 2024",Rated 2 stars out of five stars,"This ain't fair, I have done become a template creator over and over again so many times, but for some reason, it doesn't get accepted, I literally made a new edit everything, and literally, all my friends thought I would make it. And 1 of my friends said that its not fair + probably ai"
"May 4, 2024",Rated 1 stars out of five stars,"capcut, i'm sincerely asking u to fix the issue i am facing rn: when i pick a music from a local library, it starts to log and then go back to effing start, like from the start start of the capcut likeee what !??? broo i'm editing a vid that's due in an hour and the only editor i trust is testing my patience! pls fix this cos my heart is beating so fast while typing this. edit. IT'S NOT FIXED. DAMN U CAPCUT update: April 13, 2024. still not fixed. i hate this app sm"
"May 4, 2024",Rated 3 stars out of five stars,"After installing this app, when I use online templates to edit, it keep freezing and I don't know if the app is lag or my phone. I hope in next update it will fix the bugs..."
"May 4, 2024",Rated 3 stars out of five stars,"My app is now updated, but it can't open templates from tik tok, keeps saying it needs to be updated, already tried to Blera Chache and force stop. Nothing. Before the update was working normally."
"May 4, 2024",Rated 5 stars out of five stars,"THIS APP WAS THE EASIEST PART OF MY CAMPAIGN VIDEO FOR GIVERNMENT CLASS. please oh my God I need to show love to this app becuase it helped me so much during my project that i had to finish NOW, it was so easy to learn and everything I couldn't access in tiktok like litterally everything, was there and so easy to use. I LOVE THIS APP THANK YOU"
"May 4, 2024",Rated 2 stars out of five stars,It's a great editing app in my opinion but why can't i make my text color changing via keyframes anymore??? If it is a bug please fix it or maybe i enable something wrong in yhe settings??
"May 4, 2024",Rated 4 stars out of five stars,This is a good editing app it has good graphics and stuff so the problem is that it lags but thats not the only promblem it suddenly closes and restarts the edit but its fine now cuz it stopped doing these :)
"May 4, 2024",Rated 5 stars out of five stars,I love how many effects and uses this app has for video making it can be used for effects in videos or if you are just editing characters it is super fun to use but why won't velocity work for me anymore it just freezes the video?
"May 4, 2024",Rated 1 stars out of five stars,I don't like this app since the new update. There's this loading screen that freezes the app and can't press anything I try to do everything that I could to try and stop it but it cant i think they wont even respond to this massage just because they are famous this is called selfishness
"May 4, 2024",Rated 1 stars out of five stars,"Updated version. Not working Showing msg """" This version is not secure. Please download from App store."""" Whet I clicked the message opened Play store. I have already downloaded from Google play store. Please fix the issue."
"May 4, 2024",Rated 1 stars out of five stars,"App keeps freezing, shutting out of the projects being worked on. Unable to export videos. Not very user friendly."
"May 4, 2024",Rated 1 stars out of five stars,It's good but very bad at the same time like every time I click on sounds it freezes every time I upload a long video it doesn't even save the video but it's not that bad (absolute garbage do not download Capcut not responding when you click on sounds)
"May 4, 2024",Rated 1 stars out of five stars,"Whatever new update happened has made exporting extremely slow. Samsung S22 Ultra not on power saving, extra processing power turned on, and it takes so long now.."
"May 4, 2024",Rated 1 stars out of five stars,"even when i re-install this app, it keeps saying that i don't have any internet connection but i am really connected on wifi with an excellent signal strength, i can't even edit anything on this app. fix this issue"
"May 4, 2024",Rated 5 stars out of five stars,"It is simple, user-friendly, and flexible. Need improve music library, unfortunately not available for UA."
"May 4, 2024",Rated 4 stars out of five stars,It works pretty well but I do wish that there was a sort of folder on the app where you can put certain edits and you can like name the folder and have multiple folders
"May 4, 2024",Rated 3 stars out of five stars,The speed has a bug. It doesn't stay on the speed screen and keeps exiting when you click one option. I'll change my review once that us fixed
"May 4, 2024",Rated 5 stars out of five stars,"I have been enjoying editing videos on this app, a very user-friendly interface, and still decent free filters, texts,and transitions."
"May 4, 2024",Rated 1 stars out of five stars,"I really don't know how nany times I've tried redownloading this app and I kept receiving the same pop-up. ""The current version of the app is not secure. Download the latest version in the official app store"". I am downloading it from play store though?.."
"May 4, 2024",Rated 4 stars out of five stars,"Its silly but needs more features, i think they should add tweening and make more cool transitions and effects that you don't need to use pro for!"
"May 4, 2024",Rated 2 stars out of five stars,"They crazy updates just makes capcut slow and not functional as to the previous capcut, usually have glitches too when doing ma video. The app would be much more better if this is addressed"
"May 4, 2024",Rated 4 stars out of five stars,Good on the apps but when I was on the browser version for Mac the screen keept zooming in durng the diting process making it impossible to see what happening so I cant really edit that well... Please fix
"May 4, 2024",Rated 1 stars out of five stars,This app is stupid bc everytime I tried to use a filter it keep lagging if I want to put the other one my internet was fine but the quality is bad the key is find but the filter keep lagging and everyday I when in Capcut it had a Add REMOVE THE ADD!!!
"May 4, 2024",Rated 1 stars out of five stars,"the app bugging so much. please fix the security notice problem! it keep on appearing when i opeb the app. i already update, install and reinstall countless of time but nothing changes. so annoying"
"May 4, 2024",Rated 1 stars out of five stars,"It's so bad that it doesn't matter on how many time that I try to download, update, delete, redownload it will still popup that the app isn't a safe version and to download on the playstore where I originally downloaded it??"
"May 4, 2024",Rated 3 stars out of five stars,"Been using this app for a while, good...but I just hate Hate HATEEEE how when you delete a video from your gallery and it deletes the entire video from capcut, I spent weeks making this video I needed storage so I deleted the video (over 3 hours long) but before I deleted I edited it to 10:29 and now it's gone."
"May 4, 2024",Rated 1 stars out of five stars,"I can't even use the app or create an account. Every time I try to pick one of the options like ""sign in with Google"" or ""sign in with TikTok"" it says I must be over 13, making the app unusable. Note that I am above the age of 13 and will be getting my learners permit soon, this app needs to fix it's issues."
"May 4, 2024",Rated 1 stars out of five stars,Nightmare. Can't save what I'm working on on mobile app to work on it later. Can't get to do what I want it to do in video editing. They took some features away from the free app within the 3 weeks I've been using the app. And now there's a fatal bug after numerous attempts to edit one effing video from scratch - at least 20 times??? This app is really discouraging me from content creation. Either you do a few quick edits or forget it! Spoke to desktop chat agent last night - that was a waste.
"May 4, 2024",Rated 2 stars out of five stars,"I dislike this app because it keeps sending me a security message and I have to download the app in any devices. After that, I tried to open capcut and it keeps sending me the security message."
"May 4, 2024",Rated 4 stars out of five stars,"I've had a great experience with capcut. I love the app, and its easy and fun to use, but I have recently been having issues accessing my photos on gallery not all of them show, so it makes it difficult to create videos and use templates because I don't know where all my important photos are. If anyone can relate to this situation or help, it'd be much appreciated."
"May 4, 2024",Rated 4 stars out of five stars,"This app is lowkey not bad, I don't know if its my device but its a bit slow and takes a while to add the request or certain effect on the picture of video but overall its a nice app for editing , i would recommend it ; ]"
"May 4, 2024",Rated 5 stars out of five stars,"Very good! It makes edits, and it's really fun! Not laggy for me. I personally think that it is great! Very great quality 👌. Just to tell you, I only have had this app for about a year, so if their are bad things about the app, I don't know about them right now. It is good without PRO, by the way."
"May 4, 2024",Rated 3 stars out of five stars,"I use it for editing and its decent! But i dont like the fact of almost all the effects are ""pro"" i mean i get you guys want to get profit out of the app but atleast add some more effects which are good into non-pro its really unfair to do this. If this is added capcut will probably be the best editing app there is! (By this review i mean no judgement and no offense, capcut is a great app and many good youtubers,tiktokers,instagram influencers etc use it, no bad reviews added to this review:D;)'"
"May 4, 2024",Rated 4 stars out of five stars,"It's okay for the most part, just wish when reverseing clips it didn't take so long cause i enjoy using that feature alot but noticed how long it takes up to hours of waiting till it finally reverses"
"May 4, 2024",Rated 1 stars out of five stars,"why it shows me again and again that I don't have an internet connection when I do have?? I have my phone data, and I'm connected to a strong wifi. It has been showing me this note in the last 2 weeks, and it is really limiting me with using all features. Im sorry I'm sharing it here. It doesn't even allow me to share feedback through the app because of theexact same problem. I checked all the settings, and settings are all allowed for both data and wifi access. and I updated the app already."
"May 4, 2024",Rated 4 stars out of five stars,"CapCut was one of the best video editing app. There are many options available in CapCut for a cheap monthly fee. However, there are some that CapCut MUST FIX. 1. 2K/4K export problems. Sometimes, when I've done edited my content and want to save it in 2K/4K, the app sometimes crashed, the file format problems, but it's fine when I saved it in 1080p. 2. Chroma key is so bad. It needs a perfect g.screen. Sometimes, I need to do chroma key in other app just to make green screen perfect."
"May 4, 2024",Rated 4 stars out of five stars,"The editing app is good and can make your edits look really good if used properly. However, the only problem I have is Capcut Pro. Now, I was totally fine with this premium side of Capcut. Even though I didn't have it, that was until some free stuff started moving into pro. Seriously? Basically, any of the good free features are becoming part of pro. This has led me to start my nearly finished edits all over again because the effects I used have gone to pro. Please stop doing this Capcut."
"May 4, 2024",Rated 5 stars out of five stars,"The only application I use the most is Capcut, you can make a lot of videos, photos and more, I'm poor and I don't have money to buy the ""pro"" but I keep using it with the things it has, I really loved using it This application is very simple and it's not even complicated like ""alright motion, video star and etc. Good app foy yall download❤️😊"
"May 4, 2024",Rated 1 stars out of five stars,I previously installed it for the first time it had worded but later stopped working i uninstalled it now again i installed it again it worked for the first time now each an every effect downloads 30% and stops. I clear cache tried again but still facing the issue I'll never comeback to capcut again ever.
"May 4, 2024",Rated 1 stars out of five stars,"This used to be one of the best editing apps.. But now I can't say that anymore. While editing or trying to use the audio function, it just freezes.. Don't know if I am the only one experiencing this."
"May 4, 2024",Rated 4 stars out of five stars,"I would give this 4 stars if it weren't for the bad video effects, text glitches, and the fact that you can't drag clips on Android. (Please fix the last part)"
"May 4, 2024",Rated 3 stars out of five stars,"Good visual effects, but the voice affects are terrible. Where are all the female and male voices? I was gonna go pro but not now. My A.I. work requires various different female and male voices ranging from adults to teens. I'm forced to find a new app. 😖"
"May 4, 2024",Rated 4 stars out of five stars,"The application is great, however, there is a persistent issue with the display of Arabic content, which appears inverted. This necessitates the use of alternative applications. It is imperative that this issue be resolved promptly to enhance user experience and cater to a broader audience."
"May 4, 2024",Rated 2 stars out of five stars,"It was okay the first few times but now it won't let me do anything. I srsly just updated the app and yet whenever I opened it, it would send a security notice about needing to update to the new version when I just literally updated it. And now it won't let me do anything if I didn't update it, which I just did"
"May 4, 2024",Rated 4 stars out of five stars,Very useful and once you know how to get the hang of it then your edited video will turn our great; although it is quit hard for bigginers and pretty hard to improve (just my opinion).
"May 4, 2024",Rated 1 stars out of five stars,The app was quite good until my phone went flat while I was working on a project and once I charged my phone back up it came up with some videos are corrupted EVRY TIME and my phone goes flat a lot HOURS OF WORK GONE. If you forget to charge your phone a lot or your phone battery is small DON'T DOWNLOAD THIS. Please fix this issue.
"May 4, 2024",Rated 2 stars out of five stars,"My experience with finding good fonts, presets or transitions has been horrible with capcut pro. Everytime I search for one all I see is capcut pro and not normal ones. Please make it so you can have a non-capcut pro category"
"May 4, 2024",Rated 3 stars out of five stars,"This app is pretty good. But there are bugs that need to be fixed. The text feature. It is so buggy, I can't even type a sentence without it dupilcating it twice and messing up the whole sentence. It takes so long just to add a text to a video, also sometimes when you finally manage add text without it dupilicating weird symbols appear next to it. This needs to be fixed, adding text to a video should not be this stressful."
"May 4, 2024",Rated 1 stars out of five stars,"Wonderful app, and I'd give it five stars if it wasn't for this problem I've been encouraging in the past few days. The app kicks me out of any project I make whenever I try to add a video or a photo. It's frustrating and very hard to work with. Also, when adding an audio from my files, it takes way too long just to load and show me my files, even lagging at times. I've been using this app for almost two years now. Never thought I'd have these kinds of issues here."
"May 4, 2024",Rated 5 stars out of five stars,"Hello capcut, i have had sime trouble getting your app to work because of the unbearable lag. I don't think it's anything to do with my phone so far because it runs alight motion and other apps just fine and besides I've used capcut multiple times for editing and I had no issues with the lag. But eversice I downloaded the new update my screen had suddenly started to freeze. I had to restart it everyone it did that or it will just keep lagging. Edit: thanks for fixing it."
"May 4, 2024",Rated 1 stars out of five stars,"Wouldve been the highest, but now i hate it. Ive had the problem of all my worl in edits being deleted and telling me that they are deleted and arent in my photo album when i didnt do anythng and i see them on my storage. Ive made many edits and now they are all gone because of a mistake i didnt cause."
"May 4, 2024",Rated 4 stars out of five stars,"Capcut is an amazing app great for editing videos or a group of photos. I am obsessed with the template mode where you can create edits by picking which video you like the edit style of, and you can recreate it with your own photos and videos. The only thing is, on half of the templates I try to use, it is stuck loading. But overall, 100% recommend this app"
"May 4, 2024",Rated 4 stars out of five stars,"The app is incredible, and very easy to use. I make edits of characters, and post them on TikTok. The only issue i have, is when I play the video in Capcut I want to edit, as I play the video, it lags alot. I always have to go in the beginning of the entire video so the lag isn't as bad. If you're able to fix this, please do."
"May 4, 2024",Rated 4 stars out of five stars,"It's quite a good app for beginner - intermediate editing, and I see a lot of people use it on YouTube with extremely good end results ( I'll never be as good as them though ) The only annoying thing is how recently, a bunch of the free animations, effects, whatever you want to call them - have become paid, which is really disappointing because they were free before, and it makes editing feel more limited and unnecessarily paid :/"
"May 4, 2024",Rated 2 stars out of five stars,"I loved using this app until i found out that clicking ""speed"" isn't pretty much working, cause I cannot click just because of the phone storage. That's why I don't pretty much prefer this app. If you turn your edits like pictures longer, the faster the video goes. I'd really love it if the 'speed' button can be pressed without anything with the phone storage"
"May 4, 2024",Rated 4 stars out of five stars,"Capcut is lowkey good, very simple, and easy to understand. I've been using capcut for about two years now, and it's very rare to come across any problems. The only issue is, almost every good thing is PRO. Meaning you have to buy pro to use it. I get that they are trying to atleast make money, but they should have a ""watch ad(s)"" option, since they said ""capcut is suppose to be a FREE. , all in one tool."" I ain't sayin' capcut is bad. it's very actually good, i recommend if you're starting out."
"May 4, 2024",Rated 1 stars out of five stars,"It was fine until it completely when to trash i cant upload videos to instergram now and now any time i try to upgrade the quality of a video it completely stops at 30% and will not do anything else. it was really good, now it's trash."
"May 4, 2024",Rated 1 stars out of five stars,"i hate this editing app, when i try to use basic with x and y it decreases its number whenever i swipe to the right, heres an example: i wanted my overlay's x axis go to 814 but everytime i make it go there the number turns around 600, and when i made it to 999 it came back at 806"
"May 4, 2024",Rated 1 stars out of five stars,"i've use this app for about 2/3 years however couple months ago i did experience some terrible things such as the search features(whenever i touch the search button, the ""couldn't load. tap to try again"" appear) i'm so mad yk cuz i wanna search the trending stuff but i can't!!! i did uninstalled and installed it for plenty of time. however, nothing changed. idk how to figure this out. and that is why i give 1 star for this app. in fact if i can give 0 star, i wouldn't hesitate to rate 0."
"May 4, 2024",Rated 3 stars out of five stars,"Loved this app until it became unusable. All my projects, even preexisting ones, ""corrupted"" and it wouldn't let me fix it. I had to delete and reinstall the app twice in the span of 30 minutes. Hours of editing down the drain. I tried everything, I cleared the cache, cleared the app data, restrated my phone, looked up solutions, cleared my storage, used different files but nothing worked. It still happened after deleting and reinstalling. I'm writing this in the hopes it gets fixed."
"May 4, 2024",Rated 1 stars out of five stars,"CapCut is amazing, I gotta tell you that. But really? 95% of the contents are locked behind paywall, and we are paying for a full app with unfixed bugs, major optimization problems, and I'm not even using this app often tho. Introduce back the system of watching ads to unlock features for 30 minutes of less, or 1 time purchase only deal instead of subscription system that was a waste for people that doesn't use CapCut a lot. Update: Even now simple ""shake"" transition must use Pro. 1 star."
"May 4, 2024",Rated 4 stars out of five stars,"All in all, I think it's a really good app. Everything works smoothly and there's quite a lot of option for editing. The reason it's not getting the full five star is because of the removal of the makeup filters. There used to be some really fun ones, but now I can't find them. Also, this might just be my inexperience, but I can't find the option to actually cut parts ot of videos. You can trim the ends, but in the middle as far as I'm aware, there's no way to cut parts out."
"May 4, 2024",Rated 4 stars out of five stars,"My favourite editing app at all time!! This is my review for CapCut. CapCut is a editing app when you make a editing video or template. I have 2 problems with CapCut. When I slowly moved and zoomed a picture and/or text, it was a little bit glitchy, so I usually stared at a picture and text while I moved and/or zoomed a picture and/or text. Also, that was too many ads when I exported my video or something, as well as premium version box. That's all."
"May 4, 2024",Rated 1 stars out of five stars,"This app is so hard to work with. Lots of things just dont work right at all! Such a waste of time. I was trying to edit a video and it was an absolute wreck, the voice over will either not work right or not work at all. The worst part is that I didnt realise that some things costed money so when I tried to export it, it said these things cost money, so I either had to not export it until its paid or go back and change it. So thanks CapCut your a real great app!🙄"
"May 4, 2024",Rated 1 stars out of five stars,It was great App. But now it's to Hard to use. It takes huge time to just Add a video clips. i have to even wait for min to just add music to my videos.Perfomaced has too downgraded.Too much Dissatisfied with this service
"May 4, 2024",Rated 3 stars out of five stars,everything is good except the pro version is really annoyed me. i thought this will be a free apps but not. yea i understand you need a money too but too many features that need a pro ugh 💀
"May 4, 2024",Rated 5 stars out of five stars,"Capcut is honestly one of the best mobile phone video editing app i have ever witness. I speak this from the botton of my heart, and this is because of the availability of great editing tools and feature like the transition, effects couple with the ultimate user friendly interface of the app. I do hope in the future the app will support Urdu and Arabic input as of now it doesn't support them."
"May 4, 2024",Rated 4 stars out of five stars,CapCut is a great editing app! There's lots of effects to use and it isn't at all confusing but there are some issues. There's CapCut Pro which limits the resources you can use for edits.
"May 4, 2024",Rated 1 stars out of five stars,"Recently I downloaded Capcut again to make some edits like I used to three years ago. Unfortunately no matter what I option I choose such as animations, it always has an error and says that I don't have an internet connection despite my net working pretty well. I'm not sure if this happens because I live in Iran or maybe it's filtered but I'd like to see where the problem is. I've tried different vpn's too but none were helpful."
"May 4, 2024",Rated 4 stars out of five stars,"The only reason I gave this app 4 stars, is bc i cannot splitscreen with it which makes multitasking harder. For example I wanted to find a clip I wanted to use from YouTube, and dont know if its going to fit in the time frame of my edit. When reversing, extracting audio, or something that needs time to load it gets very boring, Makes me want to watch something while I wait, but its hard to do that without a second device or splitscreening."
"May 4, 2024",Rated 4 stars out of five stars,"Capcut has been amazing. However, I do have some concerns as a vlogger. When you want to adjust lengths of texts, no options for till end of clip like some other competitors, also when you rotate a clip, then want to crop it, it shows up in the original format e.g 9:16 instead of 16:9 thereby making the editing process difficult. I'll update my review once I notice changes."
"May 4, 2024",Rated 1 stars out of five stars,"Absolutely terrible. I just wanted to make some edits but the audio is continuously off from the video. It's not even added audio it's the ORIGINAL VIDEO AUDIO and it is off by full seconds. There is nothing to fix it and I know it's not a downloading error because the original video's audio lines up fine, it's just when it's on this app. This is extremely frustrating and I don't know what to do."
"May 4, 2024",Rated 1 stars out of five stars,"I absolutely adored this app. Fun, easy to use... It's just a good app. Until it stopped working. First, it was just slow, I reinstalled it, and after a while, if I open the app, clicking on something does nothing. It's just frozen. Before this template search didn't work. I'm reinstalling again because when it works, it's awesome."
"May 4, 2024",Rated 3 stars out of five stars,"I like most futures of this app except that ,in the auto caption section i can't find Kiswahili language,i know it would be a very great ideal to add that language,it would really help us those that are residents of Kenya and Tanzania ,and most of the eastern Africa community. YOU DO THAT ,THE I WILL GIVE YOU A 5 ⭐"
"May 4, 2024",Rated 2 stars out of five stars,This app is Okay but once you use it more it honestly sucks. Im trying to edit a video and it makes all my photos invisible it's really annoying.
"May 4, 2024",Rated 3 stars out of five stars,Stopped working After A few weeks Wont let me do anything Dont download Edit it works now but It has too many paywalls the only great thing is that it lets you loophole around alot of the effects and the fact that i dont have to put a stupid Watermark on my videos because of a Video Editing software wishes to profit off my Work....
"May 4, 2024",Rated 3 stars out of five stars,"Tbh its a great app! I've been using it for about 3 years now but whenever I export it something happens, It dosent show the video in my gallary and if it does its will be gone in just a few seconds another thing is that if my video's have been in my projects it will randomly just say ""This video is corrupted"".I was just wondering if the creator could fix it plsss"
"May 4, 2024",Rated 5 stars out of five stars,"Love this it's unique and from calm to wild it's here in spades , five stars and more it just keeps getting better and better templates and I'm learning , soon will be doing much more with CapCuts help. Recommend for those who want to say so much more than a silent photo"
"May 4, 2024",Rated 3 stars out of five stars,BRO IM MAKING AN EDIT AND IT WONT WORK BRO I TRY TO EDIT THE CLIPS AND MAKE THEM LONGER BUT IT MAKES IT SHORTER! FIX IT! IM ACTUALLY LOSING MY MIND! ONCE YOU FIX IT ILL MAKE THE REVIEW BETTER BRO. THIS HAPPENS EACH TIME AND THERE IS SOMETHING WRONG WITH THIS. I DELETED CAPCUT THEM REDOWNLOAD IT AND IT DIDNT HELP. THERES MORE THAN JUST THAT. IT WONT LET ME EDIT THE CLIPS AT ALL. ONCE IT GETS TO A CERTAIN POINT IT STOPS LETTING ME EDIT IT. ITS MAKING ME SO ANGRY.
"May 4, 2024",Rated 1 stars out of five stars,"I tried downloading capcut so many times but I always failed to use it because of security notice. Can you please fix this problem? I am using capcut for so long and I really loved it. But now, It's disappointing"
"May 4, 2024",Rated 5 stars out of five stars,"THE BEST EDITING APP I USED IT WHEN I WAS TAKING ENGLISH ONLINE CLASSES, MY TEACHER TOLD ME THAT APP FOR SONE VIDEOS... SINCE THEN(2022), I ALWAYS USED THIS APP FOR EDITING.... THE BEST BEST APP EVER..... BUT SOMETIMES THE APP STOP WORKING.. I FIRST THOUGHT THAT IS HAPPENED BECAUSE I HAVE LESS SPACE IN MY MOBILE... BUT THIS IS NOT TEH REASON... BY THE WAY.... CAPCUR IS THE BEST APP LOVE THIS APP ❤️ ❤️"
"May 4, 2024",Rated 1 stars out of five stars,"I like the app, it's fairly easy to use and convinent. However it is way too glitchy, it crashes and freezes and doesn't properly play the video. This makes editing extremely difficult. Recently with the new update I can't even run a simple edit without it glitching and destroying the quality"
"May 4, 2024",Rated 3 stars out of five stars,"Actual editing and UI, good, better than Alight Motion for my device. The only issue is the lag. I make timing sensitive edits, and the preview freezes everytime I scroll beyond a snails pace, or go backward... at all. Clearing cache, opening up storage, even clearing data didn't help. The reason I chose CapCut over Alight Motion was that Alight Motion lagged."
"May 4, 2024",Rated 1 stars out of five stars,I miss the old capcut where exporting a video doesn't need to watch ads or purchase a premium account. These days I need to watch bunch of ads just to export a 1 minute video and it doesn't always work even if I watch a lot of ads sometimes it just glitch and start exporting all over again. I guess it's ok to charge the consumers a little like premium effects or transitions but don't charge us from exporting a video that doesn't even take 5 minutes. What a dissapontment.
"May 4, 2024",Rated 2 stars out of five stars,"I love capcut because its free and works,but a lot of the time it really really glitches to the point where i can't start a project. When it started i decided maybe its bc i have to many already existing projects, so i deleted them and it still glitched the only reason i still have capcut is because it can animate words which tiktok can't do. For now im gonna edit on tiktok till they fix this. tiktok doesn't glitch. also a lot of sounds on capcut are deemed copyright to i have no sounds to use"
"May 4, 2024",Rated 2 stars out of five stars,"When it actually works, it's a nice app. Good outcomes. However, this app is so incredibly infuriating. Every single day, I get about ten notifications from Capcup, and none of them are ever for my account. They keep sending me notifications for other accounts. Also, whenever I try to edit a video, it always kicks me off the editor as soon as I try and add a picture or video. Ridiculous."
