"May 12, 2024",Rated 2 stars out of five stars,"In 2021 this app was terrific. In 2022 they completely destroyed it. Now one year later it is slowly becoming useful again. Why can't you bring back the way the floating icon used to work? Before it was hidden until you would cut or copy text. Also turn off the persistent notification in the notification bar. Most important, when I paste text into the translator and it is set to auto detect, have the output translation automatically change to the other language and not the same as detected."
"May 12, 2024",Rated 2 stars out of five stars,"Good translator for most major languages. With Turkish it's not so good! Further the translation window, while typing is only one line on display, though there is plenty of space, as the keyboard only takes half of the screen. Very bad, when trying to type a longer text for translation. The instant mode translator for motion eye camera is good for single words. Longer text are only captured partly and with instant mode doesn't work well. Writing this review, so you guys, can make it better. Thanks!"
"May 12, 2024",Rated 1 stars out of five stars,"I have successfully used this app for several years. I use it every day as I teach English classes to students in Colombia. However a change has occurred probably due to.an upgrade and the app is no longer workable. Why change something that was good to something that is unworkable. With the previous version I could use ""tap to translate"" in all my apps. I could with two taps translate from Spanish to English and also translate from English to Spanish. It was a fantastic app but now is unworka"
"May 12, 2024",Rated 1 stars out of five stars,"New version sucks. Before, when I was on the last version from the play store and it worked fine. Then the UI clearly changed in the new version. Alot more work to make it work. Just not worth using. It no longer auto-pastes the text you have in the clipboard when you tap the bubble. It opens with an empty window. You need to press a paste button. Can I install the older version until you fix it? If not uninstall and find something else. Update 2/18/2022 Still broken. Give back the old version."
"May 12, 2024",Rated 2 stars out of five stars,"This app used to be good, however in the last few updates it's leaving lots at the table. The icon won't stay put on the screen, the translations aren't always accurate. I have to turn on the icon each time i want to use it. I hit the slider to keep it on the screen but invariably it's gone in a minute or two. And then i have to keep doing it over and over. There are times when I'm using the Gboard translator and it goes nuts and starts typing crazy things. I was very happy with this before."
"May 12, 2024",Rated 1 stars out of five stars,This app is now a fuzzy shadow of its former self. It used to be so intuitive to use including the ability to quickly translate back and forth. There was also a useful rolling history of previous entries. No longer provided. By all means develop new versions of successful apps but please allow users to stick with the original version which worked so well.
"May 12, 2024",Rated 2 stars out of five stars,"I used to use this application many times per day and I was happy how it worked. After updating, I got disappointed. Practically tap to translate doesn't work. To have icon on the screen all the time is disturbing. However, in case ignoring the inconvenience and keep the icon on the screen, doesn't make the translation process easier. The copied text does not appear on the application automatically. It necessary to paste. I will wait hopefully for new update and improved tap to translate."
"May 12, 2024",Rated 1 stars out of five stars,This new update is TERRIBLE. the font is so huge it takes up the whole screen so it is not possible to view a sentence. You must scroll down all the way to see the translated part which is the important part in the first place. It is completely nonsensical and NOT use friendly! The old display was perfect seeing both side by side. Consider this app deleted!
"May 12, 2024",Rated 2 stars out of five stars,"The floating tap to translate button used to be great. It would appear when you copy text to your clipboard and when you tap it, it reads the text and translates it automatically. Now it's always on screen and more an inconvenience than a convenience. Edit: no that does not help. I know how to dismiss it. The feature is just useless now."
"May 12, 2024",Rated 2 stars out of five stars,"Something is wrong with the translatation using scanning option. I never had this issue before... Now it is unable to focus on the picture and hence, the picture is always hazy, so it cannot find text and translate. Very wierd. It's not an issue with my camera, when I switch on my camera normally it does not have a focus problem and I can click a very clear picture."
"May 12, 2024",Rated 2 stars out of five stars,"Been using it since before 2010 or so. All downhill since then. It used to be nimble one-hand operated app that one could rely on while travelling, the camera option actually worked, and fast. Now it might have neural networks and whatnot, but it's pretty horrible to use and camera part is a mess - what use is it if only every 5th word is translated and even those are flickering on-off?"
"May 12, 2024",Rated 4 stars out of five stars,"The 'Tap to translate' feature is very useful. The only drawback is that the icon and its touch catchment area are unnecessarily large. As a result, the icon often gets in the way when I try to use the screen and it's rather annoying. Can you please reduce the icon size and the tap catchment area, and make it possible to minimise the icon to one side (like turning it into a thin line)? Thanks"
"May 12, 2024",Rated 1 stars out of five stars,"When I do the image scanning translations it is always buggy/glitchy and doesn't work properly. Between translations or when doing another scan-slation right after one, the picture, the whole lighting as a whole is always extremely dark, so I cannot scan for a translation. I have to go back and try again. It is also sometimes way too bright. I think it's the exposure or something as well. Going back or restarting the app usually works, but it is very inconvenient. Please fix it. Thanks."
"May 12, 2024",Rated 2 stars out of five stars,"This app is overall a great tool, but I really dislike the layout of the new update. The new ""enter text"" area is way too large, and blocks out the previous translations that used to be listed below the text box. I find that the previous layout required little/no navigation and displayed all information on the main app screen, it was streamlined. I was unaware that I had auto-update enabled, and so unfortunately, the app has updated itself. Is there any way to go back to the previous layout?"
"May 12, 2024",Rated 1 stars out of five stars,"Tap to translate doesn't work anymore as it used to be. The idea of tap to translate was to have an INSTANT translation of the copied text. Now, it makes no sense; you have to clean the past translation and past the new one. Thank you, I also know how to use standalone apps. And ""translate"" option in the context menu for selected text does not appear everywhere, even not in the native Googke apps like Gmail. Other app I use still do it properly. So, it is not a system limitation."
"May 12, 2024",Rated 4 stars out of five stars,"I had used many dictionaries in my studies and found that Google Translator is one of the best. It shows the meaning in the language from which you're translating and gives you ample of examples. It would be great if they can fix the tap-to-translate. When I read through ebooks and copy a word to translate, it works fine for the first time but opens the app when tapping again for another words within seconds of the first time. It really distracts me as I have to go back again to the PDF reader."
"May 12, 2024",Rated 5 stars out of five stars,"It's an excellent tool for much needed translations on my internet researches and book (ebooks or physical formats) readings, the best source of information is always in the language of the subject itself. I also use it as a grammar, dictionary, and for ideas when I write something. Deleted all other apps on the subject. In addition, it's very intuitive and anyone can use it, even if it's not familiar. If I could as a beginner, so can everyone else. It's the app I'm with since the beginning."
"May 12, 2024",Rated 1 stars out of five stars,"The former UI was much better. The interface should be simple and static. The user enters text, chooses a language - done. But you had to show yourself and make a footprint, didn't you? You added text fields which don't work right, you can't easily edit the text entered. The interface completely changes when switching languages. The double headed arrow to change the direction of the translation is missing. I am forced to decrypt your thinking every time I use the app. Annoying"
"May 12, 2024",Rated 3 stars out of five stars,"App is good at translating WRITTEN Spanish to English. I am currently learning Spanish but sometimes have a hard time understanding the person if they are SPEAKING quickly. I tried using the conversation aspect of this app on several occasions on my trip to Mexico but found it was only able to pick up a word here or there, even if I had it on Spanish instead of Auto and if the person was closer and spoke slowly. I was able to translate it better than the app at that point, which is redundant. 😒"
"May 12, 2024",Rated 1 stars out of five stars,"To a developer's response: Thank you for your reply! In the past I was able to copy anything from any app or website and I the floating icon would pop up (if enabled). This allowed me to click it and get an instant translation. Also, I could close it or ignore it and it would disappear. Now I have to keep it always on, or it doesn't work. Worse is if I drag it to the bottom of the screen it is gone forever unless I go to the app and turn it on again. It also doesn't auto translate. :("
"May 12, 2024",Rated 3 stars out of five stars,"It's alright. Nothing new to say other than what most people are bound to say about this app: it is the best out there as of now. However I do think it'll be much better and easier to use of you added a toggle in the quick settings menu in the notifications drop-down shade, like in Shazam. That would enable us to translate audio playing from other apps on the phone such as Instagram, for example, and/or allow us to get translations in real time when we are conversing with other people without having to open the app."
"May 12, 2024",Rated 4 stars out of five stars,"It's a good apps. But it can't exactly hear what I was saying properly and it ends up mistranslate. And, the import pictures are also something that's been kinda weird. I was pretty sure the words are crystal clear but the meaning results are still blurry and sometimes, absurd. It's always been my major problem honestly. I hope you can improve better in the future."
"May 12, 2024",Rated 2 stars out of five stars,"In the past, tap to translate would always work in the background. I would simply highlight a text and a ""Translate"" option would appear. Now, in order to use tap to translate you are required to have the Tap to Translate bubble on your screen the entire time. This is a problem because often times I am trying to tap something else on the screen and I cannot. I shouldn't have to move something every time I need to use my phone."
"May 12, 2024",Rated 1 stars out of five stars,This was my most-used app thanks to the tap to translate feature. I moved to a country where I don't speak the native language so this was so essential. This update made it so much more complicated. Edit per your response: I know I can dismiss the bubble. This defeats the entire purpose. Why can't the bubble only appear when I copy text as it did before and disappear after I translate it? Copy/pasting now takes much longer with more clicks. It was an amazing feature and you ruined it.
"May 12, 2024",Rated 1 stars out of five stars,"The other reviews aren't exaggerating, this newer version, interface and functionality is much worse. Pop up translation bugs from time to time? Okay let's keep it on the screen 24/7 on an enable/disable setting. The old one was so practical, this looks like an attempt to look fancier but also be convoluted. And you wonder why people opt out of updates."
"May 12, 2024",Rated 4 stars out of five stars,"The camera functionality is now much improved over older versions of this app. I can take a picture of a whole page of text, and then scan around translating individual words as needed. However, it would be even better if we could select a word, choose ""Send to Translate Home"" to get more info about the word, and then go back to the photo. Right now, after ""Send to Translate Home"", we have to retake the photo, which interrupts the flow."
"May 12, 2024",Rated 2 stars out of five stars,"Like everything else Google does, 'improve' means several steps back. Android Auto used to work just fine launching when I turned on my car. Even a year after it was supposed to be back, nope. Same for translate. I spend twice as much time picking the language as I did before. It doesn't figure out I'm only using 2 languages, but let's show options for 200."
"May 12, 2024",Rated 1 stars out of five stars,"The UI ""update"" is ruining this amazing app. Can't one-tap copy and translate, icon blocks the screen all the time (not just when you're copying), multiple taps required to translate/switch languages/view history, empty space where there used to be information (like history), font size huge and awkward for more than one short sentence, the list goes on. If it ain't broke, don't fix it. Don't dismantle the features that were working perfectly before."
"May 12, 2024",Rated 3 stars out of five stars,"Maybe it's just my camera but the app definitely doesn't work like the advert implies it will. It doesn't do instant translation and the translation it does offer when I type it in manually is woeful. Edit: for posterity, I was wrong about the app. Turns out I had to download a file for the specific translations. It works just fine now, although the translations can still be a little dodgy. I'd recommend the app though - for translation it's the best I've found."
"May 12, 2024",Rated 1 stars out of five stars,"Google, what are you doing? I loved this app because it was simple to use and had features none of the other have. The fact that I could copy text and the floating button would appear for me to translate was perfect. Now the floating button is there all the time and only opens up the window and I have to paste and press translate means it takes 5 times longer to translate anything. It also appears that the floating button turns itself off at random times and I have to turn it back on from the Google translate notification. What you have done with Google Translate is make it unusable through the Android app. Now I have to search for a translation app that has close to the functionality that your app had until you removed it in version 6.28. Feel free to contact me for clarification."
"May 12, 2024",Rated 1 stars out of five stars,"Galaxy Note9 user. This app used to be a breeze to work with. Unfortunately, it doesn't have the facility of use that it had. I cant get anything to translate. I highlight the text and the option to translate us no longer there. I have restarted my device, I've completely turned it off and on, uninstalled and reinstalled the app itself, all to no avail! Super frustrating. It used to be seamless. I dont recall making any system changes that would affect the app and I cant see anything currently that would cause it to fail. Just disappointing overall with something I used at least a couple times a week that no longer works."
"May 12, 2024",Rated 3 stars out of five stars,"I have been working with this app for around three years but recently the android version have some bugs. The writing place is so small and words cannot be double-click selected, if i go out of the application and come back it restarts. I really appreciate the app, have saved me in many urgent occasions. I'm hoping for it to get the best features. Tnx."
"May 12, 2024",Rated 2 stars out of five stars,"It was great, but the update has made it much less functional. The buttons are hidden from the screen, when you translate it doesn't automatically go to your translation like it used to. I mean, maybe it looks more visually pleasing, but the point of this app is not to look good it's simply to translate and show it clearly, and you made it clunky, so I spend more time scrolling through it. This update was bad and whoever programmed it should feel bad"
"May 12, 2024",Rated 2 stars out of five stars,"EDIT: I tried all your steps listed, including uninstalling and reinstalling the app, but it made no difference at all. Still very buggy. It always cuts out the last couple of words when speaking to it in English, but it seems to only do it when translating into particular languages. With some languages the speech recognition works fine. Also, when you press the mic icon, often the entire text box disappears, so you're forced to restart the app. That's very annoying. (I'm using a MotoG5s)"
"May 12, 2024",Rated 5 stars out of five stars,"After it had been updated, I couldn't translate and save words. But it's been fixed and I'm happy with the new design and functions. It's been working great for a couple of days now🙏 I was wondering if the possibility to see not just the synonyms but antonyms. Thank you for the new look and fix, Google😌 It needs some fixing still. I can't seem to make ""saved transcripts"" work."
"May 12, 2024",Rated 2 stars out of five stars,"Prefer the older version. Pros of the new version: appreciate that modern UI/UX design; Cons: The latest one does not have auto-correct suggestions when we spell a word wrong. Secondly, in tap to translate, when you hit the ""translate"" button and the ""pronounce"" button immediately, the pop-up just goes away Moreover, there's not a button for us to switch/swap the language in tap to translate. Finally, please bring back the auto paste from clipboard feature, that would be helpful and time saving"
"May 12, 2024",Rated 1 stars out of five stars,"The new format is terrible. The text is so huge that if you have the keyboard on the screen, you can't see the translated text. Many things that were automatic before like auto paste of copied text, auto reverse of languages when you selected 'new translation' - are all gone. This was a very polished and extremely useful tool. Now it just gets in its own way. Unfortunately it is time to look for another translation tool."
"May 12, 2024",Rated 1 stars out of five stars,"Used to be my favorite translation app, but not anymore. After the latest update, it became slow, and translation wouldn't show instantly! Every time I wrote a word, it didn't show the translation. I even thought that I misspelled the words and had to double-check!I also thought there was an issue with my network, but it worked and still works just fine! Please fix it and bring the old one back!"
"May 12, 2024",Rated 1 stars out of five stars,"The new update is HORRIBLE. It used to be a great app.. Now it's doesn't save or show past translations, and it constantly deleted the text you typed if you accidentally hit the wrong button (I still don't know what I'm doing so this happens, I think it's the next button on bottom right).... I used it all year while traveling now it is a nightmare"
"May 12, 2024",Rated 3 stars out of five stars,"This app helps me a lot learning English, super helpful and very easy to use. I don't know why but about a month, this app has been so slow. When I try to translate a new word, it loads much slower than ever. It was super fast translation, liked showing the results right away. I still trust and only use it but I feel very annoyed waiting. Please check and fix it. Thank you so much!"
"May 12, 2024",Rated 3 stars out of five stars,"When I try to take a photo and translate a text on it, Translate requires that I allow Google Play to access Microphone, Phone, Body Sensors and SMS. What? Really? Is not it ridiculous? Instant translation works, but it is garbage. Also when I input Japanese characters by hand the app does not give me a second to look at the text, but the characters are quite complex and need a couple of looks to finish. Translate simply incorrectly recognizes the half drawn character and I have to start again."
"May 12, 2024",Rated 4 stars out of five stars,"Good app, works ok, but does not provide the same features as the web version. It's not possible to translate full web pages. In-place translate works only for a limited amount of text a time (in general, about two sentences). Downloading offline dictionaries doesn't work (gets stuck on ""Starting download""). Live camera text translation is not perfect, but works much better than expected."
"May 12, 2024",Rated 2 stars out of five stars,"The new version is actually ""prettier"", but it's sad they sacrificed the functionality. It takes forever to translate a picture, and it doesn't even read it like it's Thai or Russian and the app just shows numbers or a black screen. The same goes for the other options, you have to type it in order for it to translate it properly, and still it takes too long to translate four sentences. Fix it please, it's a really necessary app."
"May 12, 2024",Rated 1 stars out of five stars,"Please bring back the old interface. The new one is harder to read, wastes a ton of space with the huge font size, is missing a quick button for handwriting input, harder to read language selection buttons, requires extra clicks to see the translation history... All around worse. I actually can't think of a single thing that improved. I'll use alternatives if I can't sideload an earlier version. Same feedback already sent in the app. Why do UX designers these days promote shiny over functional?"
"May 12, 2024",Rated 5 stars out of five stars,"Very nice. It wasn't working offline, I went to apply the tips the developers told me to do, and for some reason my app had a problem: all the dictios had disappeared! And there wasn't a list of languages or anything. So I made a new install and it's working as intended: perfect! A long way from years ago when translations didn't make sense sometimes. It's unbelievable how accurate they can be now...almost always. ;-)"
"May 12, 2024",Rated 1 stars out of five stars,"I have been using Google Translate extensively for well over a decade. Although not always correct, it has been an irreplaceable I for me. I usually don't bother writing reviews but the last major update early this year has got me really rattled up and frustrated. Using the app since then is so much more time consuming and it's user friendliness has gone right down the drain. Please, seriously consider bringing back the tap to translate floating icon that appeared after text was copied."
"May 12, 2024",Rated 1 stars out of five stars,"Horrible visual design. Too many taps needed. Too much empty space. Reverse translate hidden away under a menu. History doesn't properly save every search. And not related just to the app but to the whole google translate product: you still can't pick a number of favorite languages that will always be at the top of the list. I use more than five languages regularly, so some are always left out of the 'recent' list and I have to search for them every time."
"May 12, 2024",Rated 2 stars out of five stars,"Last update is a huge step backward. On the old version, to translate from a picture, you used to simply browse your phone folders for the specific picture you wanted to translate. Now instead, you get a single list with all the pictures and images on your phone.. Now, its not so bad if you only have a dozen files on your phone, but I got more than 1000 pictures in a dozen different folders. Something that used to be easy and take me 30 secs to do, now takes a couple of frustrating minutes."
"May 12, 2024",Rated 1 stars out of five stars,"The last update was a mistake. I guess someone had the idea of modernising the look - only at the expense of usability. You need to swipe a lot to find the right definition. Deleting your search requires an extra step: tapping the word before the X appears in the corner. The tap to translate does not always display the correct translation, but the real app used to be easy to open by tapping Google Translate on top. Not anymore, now you need to tap the three dots first. Why such stupid updates?"
"May 12, 2024",Rated 1 stars out of five stars,"Used to be a big fan but uninstalled after many years. The new layout has everything taking up unnecessary space, dumbed down giant buttons, counter intuitive, over emphasis on functions like speech and photo which I never use. Minimalism has everything floating in an empty void instead of the old boxes with clear functionality, no hierarchy, hard on the eyes. Don't fix what isn't broken, at least include an option to keep the old version."
"May 12, 2024",Rated 1 stars out of five stars,"Google Translate worked great for years, living in a non-English speaking country. But now, it seems that the format got wacked/upgraded a bit from simplictic to not so quick and easy to use. I go to the market now and have to fumble around with this app while people are waiting are around for me. Very embarrasing for me when the app was quick-draw and simple. Trust me, I have practiced with this new update enough. I used to be in/out quickly with the old format...now I hesitate to go anywhere."
"May 12, 2024",Rated 1 stars out of five stars,So Google wrote me back because my review was bad. But they didn't address the issue! I used to be able to select and copy a text in a different language. When I would open the Google translate app using the floating icon the text would automatically populate. Now it doesn't do that anymore. There's always two to three extra taps now. Seems small but when you use translate as much as I do those three or four taps easily become over 200 in a day!
"May 12, 2024",Rated 2 stars out of five stars,"I really loved this app's ""tap to translate"" feature and used it all the time, but one of the recent updates really ruined it for me. Previously, the floating icon would pop up if I copied some text and I'd see the option to immediately have it translate what I copied. However, now the icon either needs to float on my screen all the time, or I need to activate it in the pull-down task bar of my phone or open the app completely. It used to feel like a handy feature, but now it's just a hassle."
"May 12, 2024",Rated 1 stars out of five stars,"I am disappointed with the new update, previous version was much better. I use your app mostly for learning languages, before the history bar was perfect, on the main page, by clicking on app, and scrolling up and down, I could see transaction history bar, with words and short expressions those I constantly reviewed and repeated until I remembered it, and I could delete any unwanted. Now it is not possible to remove unwanted translation from History bar"
"May 12, 2024",Rated 2 stars out of five stars,"It's good for text, but slow. It doesn't pick up audio or anything majority of the time unless it's completely quiet in the room except for who's talking, even after you've downloaded a language to use offline. The audio just doesn't work usually. Overall it's not good when you need a quick translation to help with customers if you need to use it for that."
"May 12, 2024",Rated 1 stars out of five stars,"It seems like Google Translate has been updated. Unfortunately the update is a very poor poor poor app and not easy to use.. It's very clumsy and very unsatisfactory and uncomfortable.. Besides all of the very obvious things when you go into it as far as using it as a translator, It is extremely uncomfortable. One of the features that I miss the most is the tap on feature. and have the little Google Translate icon appear in the upper right."
"May 12, 2024",Rated 3 stars out of five stars,"Useful but not fully trustworthy, and a pain to use on my phone. On my S8 the window for editing the text shrinks down to practically nothing (just barely 2 lines of text visible), making it really hard to work with. Also sometimes when I type the whole sentence the app doesn't translate a word in the middle (usually one I need) but when I delete part of the sentence sometimes it translates that same word. Also doesn't translate grammar well if the construction in the first language doesn't exist in the second. If the translations it gives to English sound so rough, I don't trust it to translate correctly to another language."
"May 12, 2024",Rated 1 stars out of five stars,"it works for a few seconds then it stops translating... it is not easy to use in fluid conversation well, it does not work most of the time and some of the translations are off. it works fine in the US but anywhere else it doesn't work even when you have great data speeds basically it's useless I am going to get a translator device those seem to be better."
"May 12, 2024",Rated 2 stars out of five stars,It used to be really good smooth transitions easy to translate back and forth with suggested button clicks. Deleting your history so you can free up space was very easy. Now you have to jump through five different screens to delete your history and whenever you're translate you have to click three or four different things just to translate every single time. Thinking of uninstalling it permanently this new update is terrible. I wish they would bring back some of the old features.
"May 12, 2024",Rated 5 stars out of five stars,"💋 This app was highly recommended to me by a Chinese friend. I had used it previously, before your improvements, to locate industry specific words in the languages in which I am already fluent. I found it inadequate. I am pleased with your new edition of this app & recommend it without reservation to anyone seeking to master languages. Better communication brings people together in the nicest ways. Keep up the good work, keep innovating! 👍"
"May 12, 2024",Rated 1 stars out of five stars,"Before the update I'd make a 6/5 star review. It was perfect. Until the update. Now it's easily a 0/5. ALL the UI is gone. You can't do anything anymore. Gone is fullscreen mode, reverse translate by Mic, and everything else. They literally removed all the functions and left us with a linear translation device. I wish they would've sent a survey, or at least not force us to update. I spent years learning to use the UI. I can't even start over bc there's nothing to even learn on the app anymore."
"May 12, 2024",Rated 1 stars out of five stars,"This used to be a really good app, but with the last update, the design of the floating icon was redone. Before it was very intuitive you could just copy your text and then open up the floating icon and it would translate it for you automatically, I don't know why but that was taken away and now you have to push two more buttons to translate things and it's not as intuitive. Please bring back the old Google translate!!"
"May 12, 2024",Rated 2 stars out of five stars,"As a none Spanish speaker living in Ecuador, Google translate has been indispensable while I'm learning Spanish. Until this last update. It seems to have lost the words I've been learning and use most frequently, voice recognition has deteriorated and worst, it has lost the downloaded dictionary and can't be used offline. 85% of the time I need it, I can't use it. Really disappointed. Going to have to find a new app."
"May 12, 2024",Rated 1 stars out of five stars,"Just in one update, you ruined the whole app. Now, the floating icon stays on the screen, previously it used to disappear after 5 seconds. Now, you can't switch between languages while writing inside the app. Now, when you select a text and press the icon, the text is not automatically pasted inside the app. Google, did you hire Facebook developers?"
"May 12, 2024",Rated 4 stars out of five stars,"Great app except one thing... I need translation for Portugese from Portugal, NOT South America. spelling and pronunciation is totally different for a lot of words and phrases and is making life difficult for me here in Portugal. There doesnt seem to be any apps at all that do this but I would have at least thought Google would at least provide both options."
"May 12, 2024",Rated 4 stars out of five stars,It's a great app. I really can't do without it for my daily communication in English et en français. It help me learn more words quickly since am able to quickly look up meanings. I would like the team to increase the text input area height when typing because it just too small just (2 lines). There is no point to the entire empty space down there that does nothing and it makes it difficult to edit a sentence without deleting more words because you can't see more lines. Anyway it's really good.
"May 12, 2024",Rated 1 stars out of five stars,"The new update is awful. Tab to Translate no longer works. The color mode can not be changed. I like dark mode for my phone menu, but light mode in the Apps. Copy and paste have become harder. When it translates, it goes to a new page, and I have to go back to main page for a new translation,and this is unnecessary, strange mistakes occur in translation and it does not translate some part of the text at all! The previous one was good. Why did you change it and make it so hard to work with!!"
"May 12, 2024",Rated 3 stars out of five stars,"I have been using the app for years and it was awesome. But in the latest update, there are many troublesome things. Like removing the translation feature after clicking Copy directly. That bubble stays on the screen all the time and is not translated when copying and clicking. The application is also very slow. Hope you fix it as it was in the past. So that bubble does not appear except when we click on copy."
"May 12, 2024",Rated 1 stars out of five stars,"Despise the new UI. The history is much harder to look through. Great ""improvement"" (sarcasm expressed) Edit/reply: i did not have to use that step to get to the history, it was perfectly obvious to see and understand in a list for before without having to open a sub-menu. And the previous method to look through translation history was in a newest to oldest order, but now it's in some new kind of order that makes it difficult to look through. Completely unnecessary update."
"May 12, 2024",Rated 2 stars out of five stars,"The latest update is unintuitive. Floating icon no longer appears when you copy a text, setting is either gone or always on, which doesn't make any sense. The settings for tap to translate also doesn't make sense. It should be language of what you translate the most often, and should allow for detect language. This new update is clearly used by people that don't translate often, or just really didn't think things thru. Goes against being intuitive on the outside, complex behind the scenes."
"May 12, 2024",Rated 1 stars out of five stars,"I don't understand the creative movement of keeping the floating icon on the screen and there is no option to return the old state. When I pull the icon down to close it, it never reappears. Each time I had to reactivate it, close it, reactive it.... Is this the way you do things better? It was very logical in the past, you click Copy text, floating icon appears for translation and then disappears."
"May 12, 2024",Rated 2 stars out of five stars,"I have used Translate for a long time and mostly had good experiences. However, I recently updated my phone to Android 9 (loved 8; held on as long as I could), and now Translate barely understands a word I say. I used to be able to speak full sentences, even paragraphs, in English or French; and Translate would recognize almost every word. Now I speak a sentence, and it catches one word most of the time (usually the first), sometimes a few. Never yet the full sentence"
"May 12, 2024",Rated 3 stars out of five stars,"Since the last update the app no longer retains the phrases which are looked up, so I now can't keep a useful little library of things that I want to say. Therefore only three stars, because it's tedious having to look up every single phrase all the time. Correction, it's still possible to save phrases, but you have to tap the star icon instead of it being automatically saved - still more fiddly than it used to be, and not as user friendly."
"May 12, 2024",Rated 2 stars out of five stars,"Always floating tap to translate kills the whole purpose of convenience. Please give the option to hide it otherwise it's useless. Update after response: While I appreciate the concerns of security the dot can be much more subtle, almost hidden to the side or semi transparent for example. I don't think it's impossible to make it more convenient. Unless changed my rating is gonna stay the same unfortunately."
"May 12, 2024",Rated 1 stars out of five stars,Very clunky. Used to be an easy app to use. Now it's all clunky and need so many more taps to get to what you wanted. Doesn't automatically switch between your language and what your translating. The button layout is not very good. Your first instinct is to hit the new translation button instead of the translate button. When your holding a conversation with someone in a different language the app should switch back and forth on its own.
"May 12, 2024",Rated 2 stars out of five stars,"This was a great and helpful app before. Now, it's terrible. Before when you enable tap to translate you would copy a word and a popup appears, you tap it and see the transition, and it goes. Now... First you cannot get rid of the bubble. Then when you finally do it, you don't get it back when you copy. You have to go to the notifications. Until then, every few moments there comes a notification that ""tap to translate"" is active, no matter what you do... And when you finally need it... It's gone"
"May 12, 2024",Rated 3 stars out of five stars,"v6.11 (2020-09-14): Translate keeps locking up. Type input; translation appears on the line below. But, when I touch the white arrow on blue on the right, app locks up; the data is deleted and input is disabled. Way out is to go to [Settings] | [Apps]; the do a forced stop; then relaunch Google Translate. When the app reopens, the offending translation does not appear in history. However, it works then as expected; but the issue recurs at next translation. 😡 This is massively frustrating. 😠"
"May 12, 2024",Rated 3 stars out of five stars,"So I used to like this app. It doesn't always have the perfect translation, but that's to be expected when translating Japanese to English as a single Kanji can have multiple meanings as well as particles etc. My issue is with the fact that I cannot use this app like I used to. It used to work when connected to Wi-Fi and offline and now it only works on my LTE connection. That means if I decide for whatever reason to cancel my phone service I will no longer have access to this app."
"May 12, 2024",Rated 1 stars out of five stars,"New update is garbage. Text is too big; hard to read and not intuitive to SCROLL for translation. I use this nearly everyday; when someone types a reply they hit the ""English"" button thinking it's the translate button. People don't scroll for the translation. Old version people could read your long message as you typed, now it's hidden behind the keyboard. ""Speech output for Portugese unavailable"" BS I was using it the last 2 months and it's still in the web browser version. Please revert."
"May 12, 2024",Rated 4 stars out of five stars,"I like the app itself, been using it for years. I've dropped a star because the new updated layout is not user-friendly at all. Please bring back the previous layout. I liked the option of switching languages with a touch of a button after the text was pasted. I can't do that with the new layout!! I have to do it prior to pasting or typing the text."
"May 12, 2024",Rated 1 stars out of five stars,"You've completely ruined this app. The bubble that would pop up when you highlighted text was so convenient. Now it doesn't recognize text on the screen. Ex. I highlight German, but it acts like I highlighted English. It used to work with Duolingo. It would recognize the language text and automatically switch between English and the language perfectly. Somehow it knew which keyboard was needed. Now that's broken, too. Everything is broken. And yes I'm using the latest, I'm latest update! 😡"
"May 12, 2024",Rated 1 stars out of five stars,"Who could have thought you could destroy such a basic app. The new update and layout is horrible. You changed a very simple, minimalistic design to a horrible scrolling design that is so difficult and impracticle to use. It's so hard reverse translating and switching languages. Good example of don't change something that isn't broken. Wow! You are trying to reinvent the wheel."
"May 12, 2024",Rated 3 stars out of five stars,"Photo OCR scanning is great for finding text within a busy background. It's almost like magic how well it works!! But I've asked this before and asked on the forum these tech reviews get directed to and got crickets in response; for Asian languages there really, seriously needs to be a ""force to only read vertical"" option. Otherwise there's a high chance of text blocks reading horizontal, leading to a failed scan. And that makes the app useless for vertical oriented scans. Please, PLEASE fix?"
"May 12, 2024",Rated 3 stars out of five stars,"The older version was great. Just about everything that was changed made the app more difficult and/or irritating to use. Floating button-who wants to be constantly moving a button so they can access their material. Button only needs to be there when sections are highlighted and invisible when they're not. Easy flip between languages in t-to-t by means of reversing arrows, gone. Now you have to select languages from 2 pop-up's to reverse languages. Irritating and time consuming."
"May 12, 2024",Rated 4 stars out of five stars,"It's OK...ish. works quite well translating English to Portuguese. However, sometimes it does get things wrong and my in-laws start laughing at me. Good job I'm improving my own speaking skills so won't have to use it much longer. The major fault is that, as soon as you pause to breathe, it stops. Has Google ever heard what a conversation sounds like? People pause all the time! Having to continually hit that microphone button is infuriating."
"May 12, 2024",Rated 4 stars out of five stars,"This application needs a few adjustments to be a lot better, in my opinion. Translations being more accurate, more languages/more of them available offline, having more voice types where you can change the accents and gender, and a dark mode. It would also be great if the voices were fixed to be more understandable, but some languages do not have voice output whatsoever. One language which I can say does not support voice output is Zulu, which is also a language which cannot be used offline."
"May 12, 2024",Rated 4 stars out of five stars,"this app works extremely well! the camera is very accurate and has helped me translate many Spanish articles from my computer. the translations are instant, and if you're working on an assignment, this app helps you get through it fast. of course though, the translations are not always perfectly accurate, but about 90% of the time they are. In my opinion, not 100% accurate translations are worth the risk with how fast it gives you the translation."
