2024/3/20,Rated 1 stars out of five stars,The app keeps turning itself on my phone and draining my battery without me touching it. I'm out never had music app do that before. Edit: tried reinstall didn't work Spotify is still running even after I force stop it. My battery will go from 90% to 75% in a hour without me using it because Spotify never stops running. Spotify has just lost a customer for life.,,,
2024/3/20,Rated 1 stars out of five stars,"I'm about ready to delete this app. There's no point in paying for it if it is 1. Won't continue to play when I've ""downloaded"" songs to my playlist. 2. It plays random freaking songs that I don't want on my playlist... 3. Also keeps shutting off randomly, and when I got to allow background activity when prompted, there's nothing to be done. Idk what update yall did, but you need to fix it, or I'm gonna cancel",,,
2024/3/20,Rated 3 stars out of five stars,"Great for music but it is annoying with podcasts. You can listen to them all the way through and manually mark them as read too, but it will still randomly backtrack to play an older episode from the beginning instead of just moving on to the next episode. I looked this up online and apparently it's a VERY common issue.",,,
2024/3/20,Rated 3 stars out of five stars,"Lately I have been experiencing problems with the synchronization, I play a song but on the top bar, it keep appearing the same old song I played hours before and doesn't disappear even if I have played lots of songs after. Another problem: is not syncing with my watch. The current song I'm playing, doesn't display in the watch.",,,
2024/3/20,Rated 1 stars out of five stars,"If you like listening to the same few songs and never want to discover anything new to add to your library, use Spotify. The shuffle doesn't shuffle, the new dj feature was a cool idea, but it's just as broken as the shuffle, only playing the same 3 songs from a FEW of the artists you listen to. I like finding new music, so I'm leaving after using Spotify for a long long time.",,,
2024/3/20,Rated 4 stars out of five stars,"I have been using spotify for many years now and, while I do love it, if there's one thing that I think needs some work, it's the shuffle feature. I have almost a thousand songs at any given time in my ""liked songs"" and if I shuffle it should be a lot more random, but a lot of times I hear the same handful of songs over and over. I have to hunt for ones that I haven't heard in a long time and play them, only for it to switch back to playing the ones I hear frequently when that one finishes.",,,
2024/3/20,Rated 4 stars out of five stars,"It's pretty good and the audio quality is perfect, but I hate, HATE how everything is locked behind a pay wall. Turn off shuffle? Pay. Repeat a song? Pay. Offline use? Pay. It's annoying when a playlist has songs I like that I can't choose or Repeat. If those listed things could be free, I'd definitely rate it 5 stars.",,,
2024/3/20,Rated 3 stars out of five stars,"I have been using Spotify for almost a year and don't get me wrong it's a great app but I have something to say. I have Spotify on my tablet and on a phone. When I use Spotify on my tablet It works fine. It allows me to pick any song I want, play an ad, and lets me listen. ON THE PHONE THOUGH- I pick a song, sometimes it might play an ad, BUT.IT.NEVER.PLAYS.THE.SONG.I.REQUESTED! I try listening to the song as a single song or whatever, AND IT STILL DOESN'T PLAY THE SONG I WANT. Pls fix this😭",,,
2024/3/20,Rated 1 stars out of five stars,"I pay for premium but after the recent update my spotify isn't showing correct information on radio screen. It change songs but won't show the current song playing. I've reinstalled, clear cache and signed out and back in. This is frustrating I switched from pandora to spotify because of the same reason. PLEASE FIX THIS. and NO it is not a radio issue because the rest of the household that didn't do the update is still working fine.",,,
2024/3/20,Rated 3 stars out of five stars,"Premium member here. The core of the app is great. Love that there's a feature that allows you to transition songs earlier. Love the community features like blend, jams, seeing what your friends are listening to, year in review, etc. Overall they've come a long way. But as far as spotflify generated Playlists, pandora is still very much superior. Pandora generates based on vibe. Spotify generates based on genre and popularity. And the app regressions are too often and bad to just ignore.",,,
2024/3/20,Rated 1 stars out of five stars,This is a very good apps of you listen to any music you want. But the thing is I can't access to my favorite musics like it really need some premium to access to some simple thing. I can't even click like i really need to accept some different music like this need to be fix right a away I hope this change it. Also to many ads like I get 3 to 2 ads every second and minute like bro.,,,
2024/3/20,Rated 1 stars out of five stars,constantly bugging out and will stop playing music at random sometimes it won't even work. ans the music files on Spotify are nit that good of quality. they're okay fir the everyday person I have reinstalled restarted my phone and I would if you didn't make it so tedious to get to support youtube music is better anyways. you really just told me to go to another app or website for help? you have proved my point thanks,,,
2024/3/20,Rated 4 stars out of five stars,"Overall good app, a couple strong recommendations. Allow each Playlist to keep your progress. I use Spotify for podcasts and the gym every day. I don't want to restart my gym Playlist every day. Second, I have a Playlist that is 13 hours long with 13 Toby Keith songs, why does it play every one of them every time I listen! Sadly no update on this! Please let each Playlist keep its own progress. Would be amazing and I assume fairly easy to do.",,,
2024/3/20,Rated 2 stars out of five stars,"Every few weeks this app decides it will NOT play my selected playlist by directly selecting a song. Instead, it will ONLY play music from a liked album, and then additional music can only be added by swiping it into a queue. It's getting to be a real killer for me using this app. I love music and refuse to pay for services that don't work consistently as advertised.",,,
2024/3/20,Rated 3 stars out of five stars,"Ive never had problems with spotify, it was always consistent when it came to literally just playing music. NOW, it takes 1-3 seconds to play a song after tapping it, which might not seem like much but over time it adds up to the point where its a nuisance. Its a great app, always been my go-to, but if a simple thing such as playing music starts lagging behind, its not acceptable",,,
2024/3/20,Rated 3 stars out of five stars,"I would love to see a queue for playing podcast episodes... I'm not sure if the app has a queue for Premium members only (not interested), but it would make my using experience easier if I didn't have to go into the app and pick which episode I want to listen to next Every time I want to play a specific one. See, I listen to my podcast episodes while cleaning every night (General Cleaner), so not having to stop & find my next episode is a goal for me. That would be amazing. Please make a Queue!",,,
2024/3/20,Rated 2 stars out of five stars,"Commercials cone on and they are at least 3 ti.es as loud as the music that's playing. It's very irritating and unnecessary. If my music is loud enough to hear, the commercials are loud enough. Constantly adjusting the volume for the overly loud advertisements compounds the irritation and makes me want to try a different service before I re-up with a service that does this shite.",,,
2024/3/20,Rated 1 stars out of five stars,"Alright, so I contacted support about the app on my Pixel Watch, and they told me to reset the watch because it's a connection issue to my phone (which doesn't even make sense because it occurs when my phone wasn't needed). Resetted the watch and reinstalled the app and what do you know, it still doesn't work. It's clearly an app issue, so please, Spotify, fix your app!!!",,,
2024/3/20,Rated 3 stars out of five stars,"I have always enjoyed Spotify in the past. But I'm noticing now that the shuffle feature doesn't really shuffle your music. It selects songs that are in the same area of the playlist as the song you chose so if you scroll down to the bottom to a song you really like at the moment, it will play mostly songs at the bottom of the playlist leading to very repetitive ""shuffles"". Please make shuffle literally just a normal, random shuffle.",,,
2024/3/20,Rated 2 stars out of five stars,"I couldn't listen to downloaded music when on a 5 hour airplane ride today while I was in airplane mode with no way of resolving this issue. I restarted the phone, force stopped the app, etc and nothing worked. Unacceptable for a pay for service. FIX THIS BUG!! What is the point of downloading music for offline use if the app won't even play downloaded songs? Kept saying ""currently in offline mode"" but wouldn't play anything.",,,
2024/3/20,Rated 1 stars out of five stars,"Stopped loading liked songs Playlist on Android Auto. Get it together devs. And yes, I've Uninstalled, cleared the cache, logged out logged in, stood my head and everything else suggested. The only thing that fixed it was grabbing a copy of the prior version APK before the march 6th update and force installing that. It's all over the forums. It's a bug. A rather painful one.",,,
2024/3/20,Rated 4 stars out of five stars,"This has got to he the worst app that I have ever paid for. The music constantly stops mid song. Currently Spotify doesn't work on my phone. It's issue after issue and customer service is NON EXISTENT. Every update creates more issues. I have done every troubleshooting step from Spotify, Samsung and anything I can find online and nothing fixes the issue. It's the app itself.",,,
2024/3/20,Rated 1 stars out of five stars,Bug with the newest version on Pixel 8 Pro with Android Auto in a car. No liked songs found anymore. I see people online rolling back to a previous version and it working again. I don't want to have to do that. Obviously love the app otherwise; just hoping to bring this to the devs' attention. Will increase to 5 stars when it's fixed. Please thank you!,,,
2024/3/20,Rated 3 stars out of five stars,"From 5 stars to 3. Been using the platform for a decade. PLEASE fix this issue I'm about to share. Every time I open the app and click on an area in my library that I want to play, such as Feb 2022 it ALWAYS starts as a shuffle. Then I have to take shuffle off. Another, more pressing issue is that when I am using shuffle and get to an area that I want to play I take shuffle off. The next song to play after the current one is the top of the library. Not the area I want!!!",,,
2024/3/20,Rated 2 stars out of five stars,"I'm. Trying to figure out what is wrong with this app. I've had this after years and paid money and subscriptions on and off. But now the app continuously turns off. In the middle of a song. Once I restart, the song plays and the song starts over. Your app was awesome before but now in the last 2 yrs the app is needs a serious update. I will not subscribe until it it fixed.",,,
2024/3/20,Rated 1 stars out of five stars,"This app desperately needs an actual update. It's constantly buggy. I try to shuffle my songs and it plays the same ones over and over again. I select a song to play and then nothing plays after it, I have to go select another and shuffle or nothing happens. I do smart shuffle and the suggested songs are all the same every single day. Today, it's now stuck in a loop and won't stop playing the same songs over and over, no matter what I do. They need to fix this. The app is unusable.",,,
2024/3/20,Rated 4 stars out of five stars,"My phone was doing the thing everyone else, it was taking forever to load into the app and playlists. If I pressed the play button on a playlist the button would unpaid but never play music and when music did play it stopped every 5 seconds. Something I have an issue with is if I play a playlist of my episodes after 1 or 2 of them, it plays those random horrible songs out of nowhere. Sometimes the app says it's offline when it really isn't. A tip for ads is too close the app and open it again.",,,
2024/3/20,Rated 2 stars out of five stars,"The app is good overall, at first. But recently, whenever I choose to play any of my playlist that included 15+ songs, it will automatically play suggested songs that I don't like without playing any single of my songs in the playlist that I've added, and it keeps playing suggested song afterwards. I created those playlist to listen to the songs I love, not songs I hate. Please fix this.",,,
2024/3/20,Rated 3 stars out of five stars,Spotify is great! I love it and use it all the time for my business. But there are issues from time to time that are extremely frustrating. Like randomly pausing. Or pausing after one song when it's not on shuffle. Makes it a nightmare to use when driving...,,,
2024/3/20,Rated 1 stars out of five stars,"I used to love Spotify. But ever since the premium thing popped up, it's become really annoying. 1)I can't skip to specific parts of the song. 2)I can't replay a song. 3)There is a limit to even choose the music you wanna play. 4)You can't get more than 6 skips per hour. 5)It doesn't allow to play songs in queue. 6)It only allows to play the playlist in shuffle. 7)There are so many ads and on top of that, 2 at a time. Well, that's pretty much it. I hope this issue gets fixed!",,,
2024/3/20,Rated 3 stars out of five stars,"This has been happening for a while now and it's every time I go to a different app or turn my phone screen off Spotify stops playing the music after a few seconds and will only restart once I go to the app. It's a really good app, but I really wish that I didn't have to be stuck in the app just to listen to my music",,,
2024/3/20,Rated 2 stars out of five stars,"It's usually a great app. Worth the premium price for me. But since the last update, I've had a lot of play of my new #1 track, ""Playback failed"". Embarrassing that the streaming app can't stream. Blazing fast home WiFi. Uninstalled and reinstalled the app, cleared the cache. Nada. Podcasts, music playlists. Sad.",,,
2024/3/20,Rated 1 stars out of five stars,"Edit: gave it a shot once again, nothing changed... still opens a whole album to play the last song. Terrible app... Very frustrating to use, doesn't allow me to skip songs and it just keeps playing same random playlist instead of the song I was looking for. Removed it after few days of trying my best to like it and get it working properly",,,
2024/3/20,Rated 3 stars out of five stars,I pay for premium and used to love the app but now it's hit or miss. I download all my music from Spotify and make playlists but it won't load songs I download in offline mode. This was the whole point of downloading music so I get high quality even when my signal isn't the greatest (when I'm at work). And it randomly has to re download music I guess for security purposes? I have a Samsung Galaxy s24 ultra on the latest patches and this is disappointing.,,,
2024/3/20,Rated 1 stars out of five stars,"Android version and i heard the ios as well, shuffles all your music all the time. Even when you turn shuffle off it you skip the song and it stops playing music altogether. Then when you start a song with shuffle off it shuffles the music, turn it off and it stops the music. And i bet the people who work for spotify know this and yet you guys haven't made a fix yet. So disappointing being a long time subscriber after the price we get charged and the app not doing what its supposed to.",,,
2024/3/20,Rated 1 stars out of five stars,"I used to like this app a lot, but the UI has steadily gotten worse and offline mode is almost nonfunctional. All I want to do is be able to select: Artist->Albums/Songs from my liked songs. This used to work and be an easy flow for selecting music, but it's gotten incredibly haphazard and seems to often rely on an internet connection of cached data. Most phones default music players do a much better job with UI. I don't know how Spotify got this cluttered.",,,
2024/3/20,Rated 4 stars out of five stars,"Many of the bugs have been fixed, much appreciated. Hoping this next update fixes the DJ's skillset. An unsolicited suggestion would be to allow an option to suggest a song to the DJ for them to curiate set based off that vibe, vs just whatever he decides to dish out -- or even a genre wheel, anything to customize the experience.",,,
2024/3/20,Rated 1 stars out of five stars,"I USED TO love this app, but what the heck happened to it?! I get 3 ads after a few songs IN GENERAL! And now a limited number of skips an hour??? The heck is that for huh? And if I don't like an ad it just gives me another ad! And I rarely get those dang ""30 minutes of no ads""! They're practically a shiny Mewtwo, and it's extremely annoying!!! What on earth happend to spotify, it used to give 1 ad every few songs, didn't limit skips, heck you didn't even need the 30 minutes of no ads!",,,
2024/3/20,Rated 4 stars out of five stars,"I have it, the only reason why it's 4 stars, is when I click on the lyrics to learn it, the lyrics aren't synced up with the song. Otherwise it sounds good. I deleted my other review because now I have Spotify premium and it sounds better (Gift.) I love the design. Great way to make playlists and stuff. Love how it personalizes My home screen. I love the new AI DJ!!!",,,
2024/3/20,Rated 3 stars out of five stars,the app has become very glitchy with the recent update and I also simply don't like the change to the liking songs system from a while back. The glitch I'm referring to is that the player at the top of my notifications often shows the wrong song at the wrong time and doesn't work when I click it. I've tried many things to fix it.,,,
2024/3/20,Rated 4 stars out of five stars,"Improve how the Queue List functions please. E.g.: 1. New placement of ""Recently Played"" tab isn't convenient when dragging songs into queue list. 2. I can't go back to prev song without losing my list. Queue history would be nice. 3. An option to ""play next"" in addition to ""add to queue"" would be great! Thanks.",,,
2024/3/20,Rated 1 stars out of five stars,"I'm rating it one star because it's been frustrating me since I updated the version. My data connection is always on but whenever I open the app, it keeps saying ""Spotify is currently set to offline"". It's so annoying because it's only when I connect it to Wi-Fi before I can stream any song. I'm tired and don't know how to fix this .",,,
2024/3/20,Rated 2 stars out of five stars,"Thank you for fixing the Ad volume, at least with headphones. Edit: Listen, I get the needing to have Ads on the free plan, but adding songs to currated playlists is not cool, especially since they don't fit the mood even remotely. At least make it optional. This just feels like trying to punish people into paying for a plan.",,,
2024/3/20,Rated 1 stars out of five stars,"This app leaves much to be desired. I have run into a problem where the app will randomly pause a song MULTIPLE times, every 15 seconds almost. Google said this can happen if you are logged into your account on various devices. So, I logged out of all but my main device. It also said to clear my cache, which I did in the app settings and on my phone settings. It was fine for awhile and now it's happening again. The only thing that works is un- and reinstalling the app. Extremely disappointing.",,,
2024/3/20,Rated 1 stars out of five stars,Spotify app plays way too much ads. You get one song and 5 - 7 minutes of ads. It has gotten worse last several months. I understand if you buy premium subscription. It will get rid of the ads. But the cost of premium subscription is not worth it. Where Pandora plays 1 minute of ads and 10 songs. Unless Spotify changes their ad policy. Plan to go to Pandora.,,,
2024/3/20,Rated 1 stars out of five stars,"Either let me make playlists for free and stick to them or don't give me 3-4 30 seconds ads I can't skip. There's no point in using Spotify over YouTube when at least on YouTube I can freely make playlists AND it sticks to them instead of giving me ""similar songs"" plus of the 2-3 ads that pop up most are either 15 seconds or skippable after 5. Spotify has gone so downhill. Will be using YouTube for music until it's fixed.",,,
2024/3/20,Rated 1 stars out of five stars,"Doesn't open on Google watch 2. Also just doesn't play music half the time Edit: they FINALLY added a button to directly add a song to liked songs. Y'all are like a quarter of the way there, now just add hi fi Edit again: cancelling my Spotify, switching to tidal. Spotify software used to be better but now since that's taken a downfall, I'm switching over solely for hifi. Plus it's cheaper too! :)",,,
2024/3/20,Rated 2 stars out of five stars,"Something is going bad. I have premium account so I pay money for it, but recently every time i start it it takes very long to start, artwork does not show so hard to find something as I need to guess the content I'm searching from titles and that does not work too well for podcasts or playlists. Something was over-engineered. I'm starting to get frustrated and questioning why to pay for it.",,,
2024/3/20,Rated 1 stars out of five stars,"It's good you'll have possible song. But you'll are now forcing people to subscribe with the million restrictions. Forced shuffle, forcefully not letting people to go back to previous tracks. Forcefully not permitting more than 6 skips in one hour. And it most definitely is not 30 minutes of uninterrupted music listening. Ads are after 3 tracks. Horrible. Will uninstall soon",,,
2024/3/20,Rated 2 stars out of five stars,"This always feels like a beta test. Connection to Chromecast devices are spotty, you try connecting, press play, then it plays on your phone for a while. Maybe it will connect, maybe it won't. Also, it's missing a lot of content. Whole albums are missing by therapy, skunk anansi, smashing pumpkins, Wildhearts. The playlists I make are occasionally hijacked by goodness knows who, and stupid defaults allow this. I pay for the service, but honestly, it's the best of a bad lot.",,,
2024/3/20,Rated 3 stars out of five stars,"I absolutely love Spotify, I can listen to it anywhere anytime I want to. But the ads and the videos drive me insane. If I wanted to add a new song to a Playlist then I want that song to immediately pop up. I don't want other songs and ads before it. If it was better, then I would most likely rate it a 5.",,,
2024/3/20,Rated 1 stars out of five stars,"There's a really annoying giltch that was present on my old OnePlus 9 pro and still occurs on my Nothing phone 2a. When I'm playing my liked songs and I shuffle the playlist, it will give me a random song. But if I go back to the previous song and unshuffle, instead of playing the next song in order, the player will just crash. Please fix this issue as I pay for premium and shouldn't have to deal with minor issues like this. Thanks",,,
2024/3/20,Rated 2 stars out of five stars,"Just like others, the music stops playing randomly and have to press play to get it started again. Although the app thinks it's still playing. Why don't you do something about it? No, reinstalling doesn't fix the problem. Doesn't anyone who works for Spotify use the app? You would experience the problem if you did!!",,,
2024/3/20,Rated 1 stars out of five stars,"Was good for the first year that I've actually been using it, but over time they have gotten so greedy and removed so many features from people who don't wanna pay for premium(three or four adds before playing 4 songs, removing shuffle and regular play) its practically impossible to enjoy the app without paying for premium now. I suggest to find another app that actually allows you to listen to the songs you want when you want.",,,
2024/3/20,Rated 3 stars out of five stars,"The app doesn't even want for me to use it. All songs from all the playlists have disappeared, by all playlists I mean all the playlists that exist on this platform. I now don't even know how to listen to music with that problem. I'm putting 3 stars just because of knowing how hard it may be to dig into problem without any straight path.",,,
2024/3/20,Rated 2 stars out of five stars,"2024 Update: Car thing was killed off because it was a really bad idea. Who'd have thought?! The app is marginally improved. Raised to a 2 start because of the amount of bugs I encounter daily, and no way to disable auto-resume from other devices. 2021 original review: Newest update in November 2021 has removed car mode. Absolutely insane just to push some extra piece of nonsense hardware that isn't available outside of freedom land. Great. Superb decision making.",,,
2024/3/20,Rated 1 stars out of five stars,"PLEASE GIVE US THE OPTION TO PERMANENTLY TURN OFF SMART SHUFFLE!!!! It's EXTREMELY annoying when I'm trying to listen to my playlist and smart shuffle keeps turning on ON IT'S OWN!!! You have to fix this, a lot of people DON'T like the smart shuffle feature, please give an option to disable it for us!! I want to be fair, I LOVE Spotify but I need this to get noticed. If the feature is implemented, I'll GLADLY give 5 stars",,,
2024/3/20,Rated 2 stars out of five stars,"Last month subscribing. Went from 9.99 and now 12.14 within a 6 month period and all they add is UNWANTED junk. I DON'T do prodcasts and what ever other MESS that increase our monthly subscription. We should have options of what we want to subscribe to. So I will be good with FREE! I will give credit in which is due, the overall play and experience is great. If you have no problem with such MESSY addons and increase prices then download because the overall music selection, play options is good",,,
2024/3/20,Rated 4 stars out of five stars,"Okay I'll be honest, I love Spotify, almost all the songs are there and the quality of the songs are amazing, I can also understand that ads are important. But one thing that kind of pisses me is that in MOST of the songs the lyrics ""can not load"" It's nice to listen to a new song that clicks but when you want to see the lyrics? You can't, you need premium and not everyone can afford that. Rather then that I love this app",,,
2024/3/20,Rated 2 stars out of five stars,"Overall it's a music app so it's fine there, but I swear every update takes away one interface that makes this app user friendly. Smart shuffle? God awful and I don't even have the option to disable it. I don't understand why you think you have to suggest the garbage that you put in your algorithms and instead just let me have my music my way. Seriously considering switching to a different music app. Find myself aggravated more and more using this app.",,,
2024/3/20,Rated 1 stars out of five stars,After the recent update yesterday my entire library has been wiped and the app is unresponsive. It's difficult to understand why such a profitable and popular such as spotify consistently has terrible bugs almost every other day. I'm very much considering switching to another app for my music and shows because the major inconsistencies do not warrant using it.,,,
2024/3/20,Rated 1 stars out of five stars,App used to be good. Now it deletes my downloads frequently. Never loads my downloads even in offline mode. Automatically turns on smart shuffle after every song even when I turn it off and when I do play a song with it off it just plays that one song only and not my whole Playlist. Cancelled my premium today since its not worthless and will be switching my platform. Bummer it went so downhill.,,,
2024/3/20,Rated 1 stars out of five stars,"Terrible, I paid for premium but still I can't slide the song progress bar. A completely different song cover is displayed in lock screen. Elapsed time, total time, slider is missing in the notification panel after update and everytime I open the app, it says NO INTERNET CONNECTION AVAILABLE even when I'm connected. All of these after the recent update. Terrible!!",,,
2024/3/20,Rated 1 stars out of five stars,"You guys need to stop forcing podcasts to everyone. Please add function to toggle, this shouldn't be too hard to implement. I can't be the only one annoyed by this. *Adding option to show only music, is great. Now do it without screwing with the app layout. Unbelievable how you guys manage screw this up. *App keeps pushing concerts even while notifications are off. Stop force-feeding us this sh*te.",,,
2024/3/20,Rated 3 stars out of five stars,"insane to me that there is no option to disable auto play indefinitely for podcasts. I don't like waking up in the middle of the night with some random podcast playing I'm not even subscribed to. also, take away the ""premium"" tab in the bottom right and just make it the podcast tab. mixing music and podcasts too much is dumb. I want to instantly see my new episodes not random curated stuff from weeks ago. big opportunity with google shutting down their podcast app.",,,
2024/3/20,Rated 1 stars out of five stars,I use to always used this app to listen to music but now I hate it. At first when I pick a song it was working but when it ended it sent me to a different song and I couldn't go back to the previous one and when I tried to back out and research it again it played a whole different song and any other albums of that same song didn't work also I can't turn shuffle off without premium so that's bull also the repeat function is completely gone and it won't let me interact with the video bar thing >:(,,,
2024/3/20,Rated 1 stars out of five stars,"You guys have completely broken, what once used to be a great music app! Constantly stuck in menus loading, same songs over and over again in randoms, discovery weekly was pushing majority Ukrainian songs for like 6 month straight (why? I have never added one to my library)... like everything else that started out with great intent but turned into junk, your devs could not avoid the same fate. Just fix the damn algorithms, make it same as 5 years ago when this app helped discover great music",,,
2024/3/20,Rated 2 stars out of five stars,"Love the app but for some reason it keeps stopping the music for no reason. Over a year later still having the same issue. This is ridiculous. If I'm paying to have my music streaming without commercials, I should not have to keep coming back to the app and hit next or have it stop in the middle of the song and have it start all over again 😡",,,
2024/3/20,Rated 1 stars out of five stars,"Update: I had tried working with support and they couldn't help. This app still drives me insane. PLEASE JUST ADD A STOP BUTTON so that the app doesn't just start itself when I turn on the the car. No matter what I do on my car in my phone or in the app, Spotify will start playing in my car on starting or after hanging up a call. I have forced shutdown the app and it will still open itself. The only thing to do is uninstall.",,,
2024/3/20,Rated 2 stars out of five stars,"Im a fitness instructor, and used Spotify for years. I have brought a brand new Sony Android phone and it just takes so long to load anything. I deleted loads of old playlists and pre load my playlist before my classes and still having issues. If they find a patch fine, if not, I'm not paying for it anymore and just use soundcloud.",,,
2024/3/20,Rated 1 stars out of five stars,"Not only have y'all made it impossible for us to listen to music but on mobile you can't replay songs, You give us too many ads after claiming ""we will enjoy 30 minutes"" increase the time on that and y'all need to allow me to listen to what song I want to listen to without having wait AN HOUR just to skip one song. There's also this random bug where I'll play a song and it'll pause mid song and I have to unpause and play jus to listen to my music fix your app or I'm moving to musi",,,
2024/3/20,Rated 2 stars out of five stars,"Keeps screen active and there's no discernible way to disable this 'feature'. I only want Spotify for music, so I want my device screen to switch off when I'm not using it. Right now though I can put the device down after selecting some music to play, them come back half an hour later to find the screen on and battery drained. Annoying!",,,
2024/3/20,Rated 2 stars out of five stars,"When it wants to work, it works great. When it doesn't, I completely can't listen to a song for more than 20s without it completely stopping until I re-enter the app, which isn't an easy thing to do at school or social gatherings. But I could look past that if they hadn't increased the prices and didn't make the free version completely unusable due to way too many ads and forced shuffle. I pay over ten bucks a month for a service I use one part of, this is ridiculous.",,,
2024/3/20,Rated 1 stars out of five stars,App was working wonderful. but now it's just sucks. I mean it I make a playlist and I can't listen to it and it just plays other songs or one part of the song I wanna listen too. Now I can't listen too music at all click on a song to play nothing works. My Internets fine my phone's brand new I don't get it I'm not changing my review any sooner till I get it fixed I'm sorry.,,,
2024/3/20,Rated 4 stars out of five stars,"I honestly love Spotify, but what I don't like about it, is that it doesn't remember you if u delete it or your account gets deactivated, and it's very hard to get back in. Even if I try to get in with out the password it won't send the link it'll say it an error of your network is down. I do recommend spotify alot but it could get irritating at times",,,
2024/3/20,Rated 1 stars out of five stars,"If you are looking for an app who when you can't afford the premium and use the free version, won't let you go back if you accidently skip a song, plays 4 adverts in a row one after another and won't allow you to skip more than six songs in an hour then Spotify is for you. I can't belive you need to pay in order to skip and go back! I would honestly save yourself a ball ache and some money by finding an add blocker for YouTube.",,,
2024/3/20,Rated 2 stars out of five stars,To much ads for free users. I wanted a song that was slowed down but there was no song for that. If there was ad free music for free users I would give it a 3 or 4 and if there slowed and speed up songs I would give it a 5. I know they make more money from ads but you can make it ad free and people will download it more. But as if right now I hate this app,,,
2024/3/20,Rated 3 stars out of five stars,"I love this app, and the podcasts and audiobooks have gotten me through so many long shifts at work. But recently they've updated it so that their audiobooks are included in premium, but you only get a set amount of listening hours per week. And if you use them all up, you have to wait anywhere from 7-30 days before you can finish a book or listen to a new one. Why limit listening hours for premium-paying customers if you're going to make audiobooks free? I preferred it when I could buy to keep!",,,
2024/3/20,Rated 4 stars out of five stars,"Great, but volume can be improved. Spotify had been my go-to for music, but my only problem with it is that when playing music on devices and vehicles, the volume is not high enough for me. Ex: Compared YT music listening to music, there is a clear difference in music volume when my phone is all full volume and the vehicles, let's say 27. To somewhat be able to be on the same volume with YT, I have to turn my car volume up to 35 to be on the same level with Spotify. I have preimem duo",,,
2024/3/20,Rated 3 stars out of five stars,"March 2024 update broke my download queue. I have premium and using Android. As far as I know, my download queue was working until just a couple of days ago, where if I were on a cellular data connection and had the setting in data saver to only download on wifi connection, selecting the download check mark would initiate a pending download, circling icon. Now, all that happens when I push that button is the pop-up asking me to go to settings and enable cellar data to download not on wifi.",,,
2024/3/20,Rated 1 stars out of five stars,"Now if you're poor they just add random songs with smart shuffle, go to Pandora. At least they don't do ads every other song. Clicking rain sounds at night has made rain sounds pop into random playlists and that's extremely annoying. Auto ads are alright but this clicking to start an ad is ridiculous. If I could do half a star instead of a star I would.",,,
2024/3/20,Rated 1 stars out of five stars,"This app used to be very nice but now it just feels like a waste of time. After every song there is a ad. We cant play songs of our choice, we can't play a particular part in a song, for that we have to play the whole song. Like what rubbish! Also, songs are recommended that are not even there in playlist. IT'S VERY ANNOYING!",,,
2024/3/20,Rated 2 stars out of five stars,I prefer Spotify over pandora. I'm only asking for 2 things. More control over my personal Playlist and more music than ads. Two songs. 4 ads. God forbid the song is over 5 minutes then 1 song 4 ads. And then I get the 30 minutes ad free and then I don't get the 30 minutes free. I know you are doing this in purpose to force us into premium. Quit being so shady.,,,
2024/3/20,Rated 2 stars out of five stars,Latest update has ridiculous Bluetooth feature so whenever I'm in a hotel I can take over another rooms playlist and they take over mine I have to listen to the podcast in the order they were released newest to oldest as opposed to oldest to newest. And now their newest problem is that the playlists I create stop after one or two songs. User interface is now terrible. I don't need all the reminders about what I've listened to. I will listen to one podcast one time and now it's on the top.,,,
2024/3/20,Rated 1 stars out of five stars,"Service is fine, but the app is pure trash and not worth paying premium for. It's become terribly laggy and unresponsive, it crashes around the same time every morning, local files keep graying out and becoming unplayable, and every time I open the app to change the song it lags out and refreshes the UI and starts playing the previous song again.",,,
2024/3/20,Rated 3 stars out of five stars,"before ,I liked the fact that after searching for some music, it offered me similar music, now when I'm looking for something, it keeps repeating the same thing until I turn off the function myself. 2. before,No matter what music I left and what genre, when I was restarting the application, it was continuing from the same one, and now it serves me completely different things automatically when I log in again, and also the daily offers are almost all the same, it is not comfortable at all..",,,
2024/3/20,Rated 2 stars out of five stars,"Constantly and randomly says no internet connections when I very clearly can use EVERY other app that requires internet. This is frustrating as I use one of my playlists as an alarm in the morning, and if Spotify decides to just. Not work. No morning alarm. Edit: Restarting my device was the first thing I did, did absolutely nothing.",,,
2024/3/20,Rated 1 stars out of five stars,"It confuses me why I should have to continue paying for this app and have the ability to download music only to later be unable to access the music I've paid for the provelege to download. Any time I'm in an area without service, it throws up an error, saying a problem occurred. I'm not going to keep paying for this app if it's going to waste space by downloading music I then can't listen to because the app doesn't work the way it's supposed to. Canceling my subscription and uninstalling.",,,
2024/3/20,Rated 1 stars out of five stars,"In the era where technological applications are a boon, Spotify has literally gone back to a pre-historic era where-in it has curbed the usage by making so many restrictions. Honestly, I loved the application courtesy the plethora of music choices available to choose from but now, the free (I don't know if the word os right) version is nothing short of a punishment where-in, the user feels like a caged animal, unable to move freely at it's own will.",,,
2024/3/20,Rated 3 stars out of five stars,"I'm really frustrated with this app. Whenever I connect my device to a bluetooth speaker, the app automatically starts playing random music, despite the fact that the autoplay feature has been turned off. I prefer to decide what to listen to and not rely on an algorithm to decide for me.",,,
